,nome,anno,subs,flag,legislatura
9,TOSELLI Antonio,1953,1,1,2
10,TRABUCCHI Giuseppe,1953,0,1,1
11,TRIGONA DELLA FLORESTA Ferdinando,1953,0,1,1
12,TRIPEPI Domenico,1953,0,1,2
13,TUPINI Umberto,1953,0,1,2
14,TURANI Daniele,1953,0,1,1
15,TURCHI Francesco,1953,0,1,1
0,VACCARO Nicola,1953,0,1,2
1,VALENZI Maurizio,1953,0,1,1
2,VALMARANA Giustino,1953,0,1,2
3,VANONI Ezio,1953,1,1,2
4,VARALDO Franco,1953,0,1,2
5,VOCCOLI Odoardo,1953,0,1,2
0,ZAGAMI Leopoldo,1953,0,1,1
1,ZANE Francesco,1953,0,1,2
2,ZANOTTI BIANCO Umberto,1953,0,1,2
3,ZELIOLI LANZINI Ennio,1953,0,1,2
4,ZOLI Adone,1953,0,1,2
5,ZOTTA Mario,1953,0,1,2
6,ZUCCA Vincenzo,1953,0,1,1
7,ZUGARO DE MATTEIS Giuseppe,1953,1,1,2
0,AIMONI Teodosio,1958,1,1,1
1,ALBERTI Giuseppe,1958,0,1,3
2,AMIGONI Pietro,1958,0,1,2
3,ANGELILLI Ugo,1958,0,1,2
4,ANGELINI Armando,1958,0,1,1
5,ANGELINI Cesare,1958,0,1,3
6,ANGELINI Nicola,1958,0,1,3
7,ARCUDI Domenico,1958,0,1,2
8,ARNAUDI Carlo,1958,1,1,1
9,AZARA Antonio,1958,0,1,3
0,BALDINI Mario,1958,0,1,1
1,BANFI Arialdo,1958,0,1,1
2,BARACCO Leopoldo,1958,0,1,3
3,BARBARESCHI Gaetano,1958,0,1,3
4,BARBARO Michele,1958,0,1,2
5,BARDELLINI Giuseppe,1958,0,1,2
6,BATTAGLIA Edoardo,1958,0,1,2
7,BATTISTA Emilio,1958,0,1,3
8,BELLISARIO Vincenzo,1958,0,1,1
9,BELLORA Pietro,1958,1,1,3
10,BENEDETTI Luigi,1958,1,1,3
11,BERGAMASCO Giorgio,1958,0,1,1
12,BERLINGIERI Antonio,1958,0,1,1
13,BERTI Giuseppe,1958,0,1,1
14,BERTOLA Ermenegildo,1958,1,1,1
15,BERTOLI Giovanni,1958,0,1,1
16,BERTONE Giovanni Battista,1958,0,1,3
17,BISORI Guido,1958,0,1,3
18,BITOSSI Renato,1958,0,1,3
19,BO Giorgio,1958,0,1,3
20,BOCCASSI Carlo,1958,0,1,3
21,BOGGIANO PICO Antonio,1958,0,1,3
22,BOLETTIERI Antonio,1958,0,1,1
23,BONADIES Antonio,1958,0,1,1
24,BONAFINI Ugo,1958,0,1,1
25,BORGARELLI Pietro,1958,0,1,1
26,BOSCO Giacinto,1958,0,1,3
27,BOSI Ilio,1958,0,1,3
28,BRACCESI Giorgio,1958,1,1,3
29,BRASCHI Giovanni,1958,1,1,3
30,BRUNO Salvatore,1958,1,1,1
31,BUIZZA Angelo,1958,0,1,3
32,BUSONI Jaures,1958,0,1,2
33,BUSSI Antonio,1958,0,1,2
0,CADORNA Raffaele,1958,1,1,3
1,CALEFFI Pietro,1958,0,1,1
2,CANONICA Pietro,1958,1,1,3
3,CAPALOZZA Enzo,1958,0,1,1
4,CARBONI Enrico,1958,0,1,3
5,CARELLI Mario,1958,0,1,3
6,CARISTIA Carmelo,1958,0,1,3
7,CAROLI Martino,1958,0,1,1
8,CARON Giuseppe,1958,1,1,3
9,CARUSO Antonio,1958,0,1,1
10,CECCHI Pasquale,1958,0,1,1
11,CEMMI Angelo,1958,0,1,3
12,CENINI Pietro,1958,0,1,2
13,CERABONA Francesco,1958,0,1,2
14,CERICA Angelo,1958,1,1,3
15,CERULLI IRELLI Giuseppe,1958,0,1,3
16,CERVELLATI Ennio,1958,0,1,1
17,CESCHI Stanislao,1958,0,1,3
18,CHABOD Renato,1958,0,1,1
19,CHIOLA Vincenzo,1958,0,1,1
20,CIANCA Alberto,1958,0,1,2
21,CINGOLANI Mario,1958,0,1,3
22,CONTI Alfredo,1958,0,1,1
23,CORBELLINI Guido,1958,0,1,3
24,CORNAGGIA MEDICI Giovanni Maria,1958,0,1,3
25,CRESPELLANI Luigi,1958,0,1,1
26,CRISCUOLI Gabriele,1958,0,1,2
27,CROLLALANZA Araldo,1958,0,1,2
0,D'ALBORA Amedeo,1958,0,1,1
1,DARDANELLI Giuseppe,1958,0,1,2
2,DE BOSIO Francesco,1958,0,1,3
3,DE GIOVINE Alfonso,1958,0,1,2
4,DE LEONARDIS Domenico,1958,0,1,1
5,DE LUCA Angelo,1958,0,1,2
6,DE LUCA Carlo,1958,1,1,3
7,DE LUCA Luca,1958,0,1,2
8,DE NICOLA Enrico,1958,1,1,3
9,DESANA Paolo,1958,0,1,1
10,DE SIMONE Salvatore,1958,1,1,1
11,DE UNTERRICHTER Guido,1958,0,1,1
12,DI GRAZIA Alfio,1958,0,1,1
13,DI PRISCO Giuseppe,1958,0,1,1
14,DI ROCCO Angelo,1958,0,1,3
15,DONATI Guglielmo,1958,1,1,1
16,DONINI Ambrogio,1958,1,1,2
0,EINAUDI Luigi,1958,1,1,3
0,FABBRI Luigi,1958,1,1,3
1,FARAVELLI Giuseppe,1958,1,1,1
2,FENOALTEA Giorgio,1958,0,1,1
3,FERRARI Francesco,1958,0,1,2
4,FERRETTI Lando,1958,0,1,2
5,FIORE Umberto,1958,0,1,3
6,FIORENTINO Gaetano,1958,0,1,2
7,FLORENA Arcangelo,1958,0,1,1
8,FOCACCIA Basilio,1958,0,1,3
9,FORMA Renzo,1958,1,1,1
10,FORTUNATI Paolo,1958,0,1,3
11,FRANZA Enea,1958,0,1,3
12,FRANZINI Guido,1958,0,1,1
0,GAIANI Luigi,1958,0,1,1
1,GALLI Michele,1958,1,1,1
2,GALLOTTI BALBONI Luisa,1958,0,1,1
3,GARLATO Giuseppe,1958,0,1,1
4,GATTO Simone,1958,0,1,1
5,GAVA Silvio,1958,0,1,3
6,GELMINI Oreste,1958,0,1,1
7,GENCO Giacinto,1958,0,1,2
8,GERINI Alessandro,1958,1,1,3
9,GIACOMETTI Guido,1958,0,1,3
10,GIANQUINTO Giovanni Battista,1958,0,1,1
11,GIARDINA Camillo,1958,0,1,3
12,GIRAUDO Giovanni,1958,0,1,1
13,GOMBI Bruno,1958,0,1,1
14,GRAMEGNA Giuseppe,1958,0,1,3
15,GRAMPA Mario,1958,1,1,2
16,GRANATA Giuseppe,1958,0,1,1
17,GRANZOTTO BASSO Luciano,1958,0,1,2
18,GRAVA Carlo,1958,0,1,3
19,GRECO Ludovico,1958,0,1,1
20,GRONCHI Giovanni,1958,1,1,1
21,GUGLIELMONE Teresio,1958,1,1,3
22,GUIDONI Giulio,1958,0,1,1
0,IMPERIALE Giuseppe,1958,0,1,2
1,INDELLI Vincenzo,1958,1,1,1
2,IORIO Michelangelo,1958,0,1,2
0,JANNACCONE Pasquale,1958,1,1,3
1,JANNUZZI Onofrio,1958,0,1,3
2,JERVOLINO Angelo Raffaele,1958,0,1,1
3,JODICE Generoso,1958,0,1,1
0,LAMI STARNUTI Edgardo,1958,0,1,1
1,LATINI Carlo,1958,1,1,1
2,LEONE Leo,1958,0,1,2
3,LEPORE Antonio,1958,0,1,3
4,LOMBARDI Carlo,1958,0,1,1
5,LOMBARI Pietro,1958,0,1,1
6,LORENZI Angelo,1958,0,1,3
7,LUPORINI Cesare,1958,0,1,1
8,LUSSU Emilio,1958,0,1,3
0,MACAGGI Domenico,1958,0,1,1
1,MAGLIANO Giuseppe,1958,0,1,3
2,MAMMUCARI Mario,1958,0,1,1
3,MANCINO Michele,1958,0,1,2
4,MARABINI Andrea,1958,0,1,1
5,MARAZZITA Giuseppe,1958,0,1,1
6,MARCHINI CAMIA Francesco,1958,1,1,3
7,MARCHISIO Domenico,1958,0,1,1
8,MARIOTTI Luigi,1958,0,1,2
9,MARTINI Martino,1958,1,1,2
10,MASCIALE Angelo Custode,1958,0,1,1
11,MASSARI Oronzo,1958,0,1,1
12,MASSIMO LANCELLOTTI Francesco,1958,0,1,1
13,MEDICI Giuseppe,1958,0,1,3
14,MENCARAGLIA Luciano,1958,0,1,1
15,MENGHI Vincenzo,1958,0,1,3
16,MERLIN Umberto,1958,0,1,3
17,MERLONI Aristide,1958,0,1,1
18,MERZAGORA Cesare,1958,1,1,3
19,MERZAGORA Cesare,1958,1,1,4
20,MESSERI Girolamo,1958,0,1,1
21,MICARA Pietro,1958,0,1,1
22,MILILLO Vincenzo,1958,0,1,2
23,MILITERNI Giuseppe Mario,1958,0,1,1
24,MINIO Enrico,1958,0,1,3
25,MOLE' Enrico,1958,0,1,3
26,MOLINARI Giuseppe,1958,0,1,2
27,MOLTISANTI Dionisio,1958,0,1,1
28,MONALDI Vincenzo,1958,0,1,3
29,MONETI Alfredo,1958,0,1,1
30,MONNI Antonio,1958,0,1,2
31,MONTAGNANA Mario,1958,1,1,1
32,MONTAGNANI MARELLI Piero,1958,0,1,3
33,MORO Gerolamo Lino,1958,0,1,2
34,MOTT Angelo Giacomo,1958,0,1,3
0,NEGRI Alceo,1958,0,1,2
1,NENCIONI Gastone,1958,0,1,1
2,NENNI Giuliana,1958,0,1,1
0,OLIVA Giorgio,1958,0,1,1
1,OTTOLENGHI Giacomo,1958,0,1,1
0,PAGNI Renato,1958,1,1,1
1,PAJETTA Noe',1958,0,1,1
2,PALERMO Mario,1958,0,1,3
3,PALUMBO Giuseppina,1958,0,1,2
4,PAPALIA Giuseppe,1958,0,1,2
5,PARATORE Giuseppe,1958,0,1,3
6,PARRI Ferruccio,1958,1,1,2
7,PARRI Ferruccio,1958,1,1,3
8,PASQUALICCHIO Pasqualino,1958,0,1,1
9,PASTORE Ottavio,1958,0,1,3
10,PECORARO Antonio,1958,0,1,1
11,PELIZZO Guglielmo,1958,0,1,2
12,PELLEGRINI Giacomo,1958,0,1,3
13,PENNAVARIA Filippo,1958,0,1,1
14,PENNISI DI FLORISTELLA Agostino,1958,0,1,2
15,PESENTI Antonio,1958,0,1,2
16,PESSI Secondo,1958,0,1,1
17,PEZZINI Cristoforo,1958,0,1,3
18,PIASENTI Paride,1958,0,1,1
19,PICARDI Bonaventura,1958,0,1,1
20,PICCHIOTTI Giacomo,1958,0,1,3
21,PICCIONI Attilio,1958,0,1,1
22,PIGNATELLI Gaspare,1958,0,1,1
23,PIOLA Giacomo,1958,1,1,2
24,PONTI Giovanni,1958,1,1,2
25,PRIMERANO Francesco,1958,1,1,1
26,PUCCI Raffaele,1958,1,1,1
0,RAGNO Luigi,1958,0,1,2
1,RESTAGNO Pier Carlo,1958,0,1,3
2,RICCIO Mario,1958,0,1,3
3,RISTORI Pietro,1958,0,1,3
4,ROASIO Antonio,1958,0,1,1
5,RODA Giuseppe,1958,0,1,2
6,ROMANO Antonio,1958,0,1,3
7,ROMANO Domenico,1958,0,1,3
8,RONZA Carlo,1958,1,1,1
9,ROSATI Luigi Candido,1958,1,1,1
10,RUGGERI Luigi,1958,0,1,2
11,RUINI Meuccio,1958,1,1,2
12,RUSSO Luigi,1958,0,1,3
0,SACCHETTI Walter,1958,0,1,1
1,SALARI Giuseppe,1958,0,1,2
2,SALOMONE Rocco,1958,1,1,3
3,SAMEK LODOVICI Emanuele,1958,1,1,3
4,SAND Luis,1958,0,1,1
5,SANSONE Luigi Renato,1958,0,1,1
6,SANTERO Natale,1958,0,1,3
7,SARTORI Giovanni,1958,1,1,3
8,SAVIO Edgardo,1958,1,1,1
9,SCAPPINI Remo,1958,0,1,1
10,SCHIAVONE Domenico,1958,0,1,3
11,SCOCCIMARRO Mauro,1958,0,1,3
12,SCOTTI Francesco,1958,0,1,1
13,SECCHIA Pietro,1958,0,1,3
14,SECCI Emilio,1958,0,1,1
15,SERENI Emilio,1958,0,1,3
16,SIBILLE Giuseppe Maria,1958,0,1,2
17,SIMONUCCI Bruno,1958,0,1,1
18,SOLARI Fermo,1958,0,1,1
19,SPAGNOLLI Giovanni,1958,0,1,2
20,SPALLINO Lorenzo,1958,1,1,3
21,SPANO Velio,1958,0,1,3
22,SPASARI Tommaso,1958,0,1,2
23,SPEZZANO Francesco,1958,0,1,3
24,STURZO Luigi,1958,1,1,3
0,TARTUFOLI Amor,1958,0,1,3
1,TERRACINI Umberto,1958,0,1,3
2,TESSITORI Tiziano,1958,0,1,3
3,TIBALDI Ettore,1958,0,1,2
4,TINZL Karl,1958,0,1,1
5,TIRABASSI Angelo Donato,1958,0,1,2
6,TOLLOY Giusto,1958,0,1,1
7,TRABUCCHI Giuseppe,1958,0,1,2
8,TUPINI Umberto,1958,0,1,3
9,TURANI Daniele,1958,0,1,2
10,TURCHI Francesco,1958,0,1,2
0,VACCARO Nicola,1958,1,1,3
1,VALENZI Maurizio,1958,0,1,2
2,VALLAURI Ettore,1958,0,1,1
3,VALMARANA Giustino,1958,0,1,3
4,VALSECCHI Pasquale,1958,1,1,1
5,VARALDO Franco,1958,0,1,3
6,VECELLIO Pietro,1958,1,1,1
7,VENDITTI Mario,1958,0,1,2
8,VENUDO Attilio,1958,1,1,1
9,VERGANI Pietro Ludovico,1958,0,1,1
0,ZACCARI Raoul,1958,0,1,1
1,ZAMPIERI Giuseppe,1958,0,1,1
2,ZANARDI Ernesto,1958,1,1,1
3,ZANE Francesco,1958,0,1,3
4,ZANNINI Gino,1958,0,1,1
5,ZANONI Emilio,1958,0,1,1
6,ZANOTTI BIANCO Umberto,1958,0,1,3
7,ZELIOLI LANZINI Ennio,1958,0,1,3
8,ZOLI Adone,1958,1,1,3
9,ZOTTA Mario,1958,1,1,3
10,ZUCCA Vincenzo,1958,1,1,2
0,ACTIS PERINETTI Mario,1963,1,1,1
1,ADAMOLI Gelasio,1963,0,1,1
2,AGRIMI Alessandro,1963,0,1,1
3,AIMONI Teodosio,1963,0,1,2
4,AJROLDI Tommaso,1963,0,1,1
5,ALBARELLO Adelio,1963,0,1,1
6,ALBERTI Giuseppe,1963,0,1,4
7,ALCIDI BOCCACCI REZZA Lea,1963,0,1,1
8,ALESSI Giuseppe,1963,0,1,1
9,AMIGONI Pietro,1963,1,1,3
10,AMOLETTI Bruno,1963,1,1,1
11,ANGELILLI Ugo,1963,0,1,3
12,ANGELINI Armando,1963,1,1,2
13,ANGELINI Cesare,1963,0,1,4
14,ANGELINI Nicola,1963,1,1,4
15,ANGRISANI Luigi,1963,0,1,2
16,ARNAUDI Carlo,1963,0,1,2
17,ARTOM Eugenio,1963,0,1,1
18,ASARO Nicolo',1963,0,1,1
19,ATTAGUILE Gioacchino,1963,0,1,1
20,AUDISIO Walter,1963,0,1,1
21,AZARA Antonio,1963,1,1,4
0,BALDINI Mario,1963,1,1,2
1,BANFI Arialdo,1963,0,1,2
2,BARACCO Leopoldo,1963,1,1,4
3,BARBARESCHI Gaetano,1963,1,1,4
4,BARBARO Michele,1963,1,1,3
5,BARONTINI Anelito,1963,0,1,1
6,BARTESAGHI Ugo,1963,0,1,1
7,BARTOLOMEI Giuseppe,1963,0,1,1
8,BASILE Michele,1963,1,1,1
9,BATTAGLIA Edoardo,1963,0,1,3
10,BATTINO VITTORELLI Paolo,1963,0,1,1
11,BATTISTA Emilio,1963,0,1,4
12,BELLISARIO Vincenzo,1963,0,1,2
13,BERA Arnaldo,1963,0,1,1
14,BERGAMASCO Giorgio,1963,0,1,2
15,BERLANDA Paolo,1963,0,1,1
16,BERLINGIERI Antonio,1963,1,1,2
17,BERMANI Alessandro,1963,0,1,1
18,BERNARDI Giovanni,1963,0,1,1
19,BERNARDINETTI Marzio,1963,0,1,1
20,BERNARDO Silvio,1963,1,1,1
21,BERTOLA Ermenegildo,1963,1,1,2
22,BERTOLI Giovanni,1963,0,1,2
23,BERTONE Giovanni Battista,1963,0,1,4
24,BETTONI Dante,1963,1,1,1
25,BISORI Guido,1963,0,1,4
26,BITOSSI Renato,1963,0,1,4
27,BO Giorgio,1963,0,1,4
28,BOCCASSI Carlo,1963,0,1,4
29,BOLETTIERI Antonio,1963,0,1,2
30,BONACINA Ercole,1963,0,1,1
31,BONADIES Antonio,1963,1,1,2
32,BONAFINI Ugo,1963,0,1,2
33,BONALDI Umberto,1963,0,1,1
34,BORRELLI Giuseppe,1963,1,1,1
35,BOSCO Giacinto,1963,0,1,4
36,BOSSO Giacomo,1963,0,1,1
37,BRACCESI Giorgio,1963,0,1,4
38,BRAMBILLA Giovanni,1963,0,1,1
39,BRONZI Agostino,1963,1,1,1
40,BUFALINI Paolo,1963,0,1,1
41,BUSSI Antonio,1963,0,1,3
0,CAGNASSO Osvaldo,1963,0,1,1
1,CALEFFI Pietro,1963,1,1,2
2,CANZIANI Guido,1963,0,1,1
3,CAPONI Alfio,1963,0,1,1
4,CARBONI Enrico,1963,0,1,4
5,CARELLI Mario,1963,0,1,4
6,CAROLI Martino,1963,0,1,2
7,CARON Giuseppe,1963,0,1,4
8,CARUBIA Olindo,1963,0,1,1
9,CARUCCI Sebastiano,1963,0,1,1
10,CARUSO Antonio,1963,0,1,2
11,CASSANO Cataldo,1963,0,1,1
12,CASSESE Antonio,1963,0,1,1
13,CASSINI Vincenzo,1963,0,1,1
14,CATALDO Francesco,1963,0,1,1
15,CELASCO Giovanni,1963,1,1,1
16,CENINI Pietro,1963,0,1,3
17,CERRETI Giulio,1963,0,1,1
18,CESCHI Stanislao,1963,0,1,4
19,CHABOD Renato,1963,0,1,2
20,CHIARIELLO Alfonso,1963,0,1,1
21,CINGOLANI Mario,1963,0,1,4
22,CIPOLLA Nicolo' Rosario,1963,0,1,1
23,CITTANTE Antonio,1963,1,1,1
24,COLOMBI Arturo Raffaello,1963,0,1,3
25,COLOMBI GUIDOTTI Fernando,1963,1,1,1
26,COMPAGNONI Angelo,1963,0,1,1
27,CONTE Luigi,1963,0,1,1
28,CONTI Alfredo,1963,0,1,2
29,COPPI Antonio,1963,1,1,1
30,COPPO Dionigi,1963,0,1,1
31,CORBELLINI Guido,1963,0,1,4
32,CORNAGGIA MEDICI Giovanni Maria,1963,0,1,4
33,CREMISINI Antonio,1963,0,1,1
34,CRESPELLANI Luigi,1963,1,1,2
35,CRISCUOLI Gabriele,1963,0,1,3
36,CROLLALANZA Araldo,1963,0,1,3
37,CUZARI Heros,1963,0,1,1
0,D'ANDREA Andrea,1963,1,1,1
1,D'ANDREA Ugo,1963,0,1,1
2,D'ANGELOSANTE Francesco Paolo,1963,0,1,1
3,DARE' Gastone,1963,0,1,1
4,DE DOMINICIS Pietro,1963,0,1,1
5,DELL'AMORE Giordano,1963,1,1,1
6,DE LUCA Angelo,1963,0,1,3
7,DE LUCA Luca,1963,0,1,3
8,DE MICHELE Luigi,1963,0,1,1
9,DERIU Francesco,1963,0,1,1
10,D'ERRICO Giovanni,1963,0,1,1
11,DE UNTERRICHTER Guido,1963,0,1,2
12,DI GRAZIA Alfio,1963,0,1,2
13,DI PAOLANTONIO Luigi,1963,0,1,1
14,DI PRISCO Giuseppe,1963,0,1,2
15,DI ROCCO Angelo,1963,0,1,4
16,DOMINEDO' Francesco Maria,1963,1,1,1
17,DONATI Guglielmo,1963,0,1,2
0,FABIANI Mario,1963,0,1,1
1,FABRETTI Eolo,1963,0,1,1
2,FANELLI Augusto Cesare,1963,0,1,1
3,FARNETI Ariella,1963,0,1,1
4,FEMIA Giuseppe,1963,1,1,1
5,FENOALTEA Giorgio,1963,0,1,2
6,FERRARI Francesco,1963,0,1,3
7,FERRARI Giacomo,1963,0,1,2
8,FERRERI Pietro,1963,1,1,1
9,FERRETTI Lando,1963,0,1,3
10,FERRONI Luigi,1963,0,1,1
11,FIORE Umberto,1963,0,1,4
12,FIORENTINO Gaetano,1963,1,1,3
13,FLORENA Arcangelo,1963,0,1,2
14,FOCACCIA Basilio,1963,0,1,4
15,FORMA Renzo,1963,0,1,2
16,FORTUNATI Paolo,1963,0,1,4
17,FRANCAVILLA Carlo,1963,0,1,1
18,FRANZA Enea,1963,0,1,4
0,GAIANI Luigi,1963,0,1,2
1,GARAVELLI Walter,1963,1,1,1
2,GARLATO Giuseppe,1963,0,1,2
3,GATTO Eugenio,1963,0,1,1
4,GATTO Simone,1963,0,1,2
5,GAVA Silvio,1963,0,1,4
6,GENCO Giacinto,1963,0,1,3
7,GERMANO' Stefano,1963,1,1,1
8,GIANCANE Giuseppe Antonio,1963,0,1,1
9,GIANQUINTO Giovanni Battista,1963,0,1,2
10,GIARDINA Camillo,1963,0,1,4
11,GIGLIOTTI Luigi Alberto,1963,0,1,1
12,GIORGETTI Angelo,1963,1,1,1
13,GIORGI Carlo,1963,0,1,1
14,GIRAUDO Giovanni,1963,0,1,2
15,GIUNTOLI Grazia,1963,0,1,1
16,GOMEZ D'AYALA Mario,1963,0,1,1
17,GRAMEGNA Giuseppe,1963,0,1,4
18,GRANATA Giuseppe,1963,0,1,2
19,GRANZOTTO BASSO Luciano,1963,1,1,3
20,GRASSI Luigi,1963,1,1,1
21,GRAVA Carlo,1963,1,1,4
22,GRAY Ezio,1963,0,1,1
23,GRIMALDI Luigi,1963,0,1,1
24,GRONCHI Giovanni,1963,1,1,2
25,GUANTI Michele,1963,0,1,1
26,GUARNIERI Primo,1963,1,1,1
27,GULLO Luigi,1963,0,1,1
0,INDELLI Vincenzo,1963,0,1,2
0,JANNUZZI Onofrio,1963,0,1,4
1,JERVOLINO Angelo Raffaele,1963,0,1,2
2,JODICE Generoso,1963,0,1,2
0,KUNTZE Federico,1963,0,1,1
0,LAMI STARNUTI Edgardo,1963,1,1,2
1,LATANZA Domenico,1963,0,1,1
2,LEONE Giovanni,1963,1,1,1
3,LEPORE Antonio,1963,0,1,4
4,LESSONA Alessandro,1963,0,1,1
5,LEVI Carlo,1963,0,1,1
6,LIMONI Dino,1963,0,1,1
7,LO GIUDICE Barbaro,1963,0,1,1
8,LOMBARDI Giovanni,1963,1,1,1
9,LOMBARI Pietro,1963,0,1,2
10,LOPARDI Ubaldo,1963,1,1,1
11,LORENZI Angelo,1963,0,1,4
12,LUCCHI Orlando,1963,0,1,1
13,LUSSU Emilio,1963,0,1,4
0,MACAGGI Domenico,1963,0,1,2
1,MACCARRONE Antonino,1963,0,1,1
2,MACRELLI Cino,1963,1,1,2
3,MAGGIO Giuseppe,1963,1,1,1
4,MAGLIANO Giuseppe,1963,0,1,4
5,MAGLIANO Terenzio,1963,0,1,1
6,MAIER Giulio,1963,0,1,1
7,MAMMUCARI Mario,1963,0,1,2
8,MARCHISIO Domenico,1963,0,1,2
9,MARIOTTI Luigi,1963,0,1,3
10,MARIS Gianfranco,1963,0,1,1
11,MARTINELLI Mario,1963,0,1,1
12,MARTINEZ Mario,1963,0,1,1
13,MARULLO DI CONDOJANNI Sergio,1963,0,1,1
14,MASCIALE Angelo Custode,1963,1,1,2
15,MASSOBRIO Perpetuo Bruno,1963,0,1,1
16,MEDICI Giuseppe,1963,0,1,4
17,MENCARAGLIA Luciano,1963,0,1,2
18,MERLIN Umberto,1963,1,1,4
19,MERLONI Aristide,1963,0,1,2
20,MERZAGORA Cesare,1963,1,1,5
21,MESSERI Girolamo,1963,0,1,2
22,MICARA Pietro,1963,0,1,2
23,MILILLO Vincenzo,1963,1,1,3
24,MILITERNI Giuseppe Mario,1963,1,1,2
25,MINELLA MOLINARI Angiola,1963,0,1,1
26,MOLINARI Giuseppe,1963,1,1,3
27,MOLTISANTI Dionisio,1963,1,1,2
28,MONALDI Vincenzo,1963,0,1,4
29,MONETI Alfredo,1963,0,1,2
30,MONGELLI Francesco Paolo,1963,0,1,1
31,MONNI Antonio,1963,0,1,3
32,MONTAGNANI MARELLI Piero,1963,0,1,4
33,MONTALE Eugenio,1963,1,1,1
34,MONTINI Ludovico,1963,0,1,1
35,MORABITO Vincenzo,1963,1,1,1
36,MORANDI Giorgio,1963,0,1,1
37,MORETTI Astolfo,1963,1,1,1
38,MORINO Alessandro,1963,0,1,1
39,MORO Gerolamo Lino,1963,0,1,3
40,MORVIDI Leto,1963,0,1,1
41,MOTT Angelo Giacomo,1963,1,1,4
42,MURDACA Filippo,1963,1,1,1
43,MURGIA Amedeo,1963,1,1,1
0,NENCIONI Gastone,1963,0,1,2
1,NENNI Giuliana,1963,0,1,2
2,NICOLETTI Michelangelo,1963,0,1,1
0,OLIVA Giorgio,1963,0,1,2
1,ORLANDI Luigi,1963,0,1,1
0,PACE Nicola Tommaso,1963,0,1,1
1,PAFUNDI Donato,1963,0,1,1
2,PAJETTA Giuliano,1963,0,1,1
3,PAJETTA Noe',1963,1,1,2
4,PALERMO Mario,1963,0,1,4
5,PALUMBO Vincenzo,1963,0,1,1
6,PAPALIA Giuseppe,1963,1,1,3
7,PARATORE Giuseppe,1963,1,1,4
8,PARRI Ferruccio,1963,1,1,4
9,PASQUATO Michelangelo,1963,1,1,1
10,PASSONI Pier Luigi,1963,0,1,1
11,PECORARO Antonio,1963,0,1,2
12,PELIZZO Guglielmo,1963,0,1,3
13,PELLEGRINO Salvatore,1963,0,1,1
14,PENNACCHIO Mauro,1963,1,1,1
15,PENNISI DI FLORISTELLA Agostino,1963,1,1,3
16,PERNA Edoardo Romano,1963,0,1,1
17,PERRINO Vitantonio,1963,0,1,1
18,PERUGINI Arturo,1963,0,1,1
19,PESENTI Antonio,1963,0,1,3
20,PESERICO Enoch,1963,1,1,1
21,PETRONE Ignazio,1963,0,1,1
22,PEZZINI Cristoforo,1963,0,1,4
23,PIASENTI Paride,1963,0,1,2
24,PICARDI Bonaventura,1963,0,1,2
25,PICARDO Luigi,1963,0,1,1
26,PICCHIOTTI Giacomo,1963,1,1,4
27,PICCIONI Attilio,1963,0,1,2
28,PIGNATELLI Gaspare,1963,0,1,2
29,PINNA Gavino,1963,0,1,1
30,PIOVANO Giorgio,1963,0,1,1
31,PIRASTU Luigi,1963,0,1,1
32,POËT Luigi,1963,0,1,1
33,POLANO Luigi,1963,1,1,1
34,PONTE Salvatore,1963,0,1,1
35,PREZIOSI Costantino,1963,0,1,1
36,PUGLIESE Vittorio,1963,1,1,1
0,RENDINA Antonio Pompeo,1963,0,1,1
1,RESTAGNO Pier Carlo,1963,1,1,4
2,ROASIO Antonio,1963,0,1,2
3,RODA Giuseppe,1963,0,1,3
4,ROFFI Mario,1963,0,1,2
5,ROMAGNOLI CARETTONI Tullia,1963,0,1,1
6,ROMANO Riccardo,1963,0,1,1
7,ROSATI Luigi Candido,1963,1,1,2
8,ROSELLI Enrico,1963,1,1,1
9,ROTTA Cesare,1963,0,1,1
10,ROVELLA Giacinto,1963,1,1,1
11,ROVERE Giuseppe,1963,1,1,1
12,RUBINACCI Leopoldo,1963,0,1,2
13,RUINI Meuccio,1963,0,1,3
14,RUSSO Luigi,1963,0,1,4
0,SAILIS Enrico,1963,1,1,1
1,SALARI Giuseppe,1963,0,1,3
2,SALATI Remo,1963,0,1,1
3,SALERNI Achille,1963,0,1,1
4,SAMARITANI Agide,1963,0,1,1
5,SAMEK LODOVICI Emanuele,1963,0,1,4
6,SAND Luis,1963,0,1,2
7,SANTARELLI Ezio,1963,0,1,1
8,SANTERO Natale,1963,0,1,4
9,SAXL Johann Paul,1963,0,1,1
10,SCARPINO Armando,1963,0,1,1
11,SCHIAVETTI Fernando,1963,0,1,1
12,SCHIAVONE Domenico,1963,0,1,4
13,SCHIETROMA Dante,1963,0,1,1
14,SCOCCIMARRO Mauro,1963,0,1,4
15,SCOTTI Francesco,1963,0,1,2
16,SECCHIA Pietro,1963,0,1,4
17,SECCI Emilio,1963,0,1,2
18,SEGNI Antonio,1963,1,1,1
19,SELLITTI Aristide,1963,0,1,1
20,SIBILLE Giuseppe Maria,1963,0,1,3
21,SIMONUCCI Bruno,1963,0,1,2
22,SPAGNOLLI Giovanni,1963,0,1,3
23,SPANO Velio,1963,1,1,4
24,SPASARI Tommaso,1963,0,1,3
25,SPATARO Giuseppe,1963,0,1,1
26,SPEZZANO Francesco,1963,0,1,4
